NULL,NULL,NULL,NULL,NULL,NULL
NULL,NULL,NULL,NULL,NULL,NULL
Class,Field,Name,Class,Field,Name,Name,Notes
*,*,*,net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_145_g,pitch,"The player's pitch."
*,*,*,net.minecraft.src.entity.Entity,*,field_9064_W,rand,"*"
*,*,*,net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_147_e,zPosition,"The player's Z position."
*,*,*,net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_146_f,rotation,"The player's rotation."
*,*,*,net.minecraft.src.packet.Packet2Handshake,*,field_141_a,username,"The username of the player attempting to connect."
*,*,*,net.minecraft.src.entity.EntityPlayer,*,field_416_aj,inventory,"Inventory of the player"
*,*,*,net.minecraft.src.packet.Packet20NamedEntitySpawn,*,field_143_a,entityId,"The entity ID, in this case it's the player ID."
*,*,*,net.minecraft.src.block.World,*,field_795_u,sizeOnDisk,"Size of the world on the harddisk"
*,*,*,net.minecraft.src.block.World,*,field_796_t,randomSeed,"Random seed for world generator"
*,*,*,net.minecraft.src.block.World,*,field_798_r,worldAccesses,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9130_bp,moveForward,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9131_bo,moveStrafing,"*"
*,*,*,MinecraftServer,*,field_6026_m,noAnimals,"True if the server has animals turned off"
*,*,*,net.minecraft.src.world.WorldChunkManager,*,field_4258_b,humidity,"How humid the area thats has been loaded"
*,*,*,net.minecraft.src.entity.Entity,*,field_9093_l,worldObj,"*"
*,*,*,net.minecraft.src.world.WorldChunkManager,*,field_4259_a,temperature,"Temperature that has been loaded into the net.minecraft.src.world.WorldChunkManager"
*,*,*,net.minecraft.src.item.Item,*,field_246_aG,clay,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9092_m,prevPosX,"*"
*,*,*,net.minecraft.src.gen.MobSpawnerBase,*,field_4285_p,fillerBlock,"The block to fill spots in when not on the top"
*,*,*,net.minecraft.src.Block,*,field_569_be,blockResistance,"Indicates the blocks resistance to explosions."
*,*,*,net.minecraft.src.item.Item,*,field_251_aB,snowball,"*"
*,*,*,net.minecraft.src.Block,*,field_565_bg,minY,"minimum Y for the block bounds (local coordinates)"
*,*,*,net.minecraft.src.Block,*,field_563_bh,minZ,"minimum Z for the block bounds (local coordinates)"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_969_d,maxX,"*"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_968_e,maxY,"*"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_963_b,minY,"*"
*,*,*,net.minecraft.src.item.Item,*,field_252_aA,redstone,"*"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_967_f,maxZ,"*"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_966_g,boundingBoxes,"List of bounding boxes (not all necessarily being actively used)"
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_965_h,numBoundingBoxesInUse,"Tracks how many bounding boxes are being used"
*,*,*,net.minecraft.src.Block,*,field_552_bo,slipperiness,"Determines how much velocity is maintained while moving on top of this block"
*,*,*,net.minecraft.src.block.World,*,field_803_m,rand,"RNG for net.minecraft.src.block.World."
*,*,*,net.minecraft.src.block.World,*,field_804_l,monstersEnabled,"Whether monsters are enabled or not. (1 = on, 0 = off)"
*,*,*,net.minecraft.src.block.World,*,field_805_k,playerEntities,"Array list of players in the world."
*,*,*,net.minecraft.src.packet.Packet53BlockChange,*,field_90_a,xPosition,"net.minecraft.src.Block X position."
*,*,*,net.minecraft.src.Block,*,field_4059_I,oreIron,"*"
*,*,*,net.minecraft.src.packet.Packet23VehicleSpawn,*,field_97_b,xPosition,"The X position of the object."
*,*,*,net.minecraft.src.packet.Packet53BlockChange,*,field_91_e,metadata,"Metadata of the block."
*,*,*,net.minecraft.src.packet.Packet53BlockChange,*,field_93_c,zPosition,"net.minecraft.src.Block Z position."
*,*,*,net.minecraft.src.SpawnerAnimals,*,field_4311_a,eligibleChunksForSpawning,"*"
*,*,*,net.minecraft.src.Path,*,field_743_b,count,"The number of points in this path"
*,*,*,net.minecraft.src.nbt.NBTTagByte,*,field_741_a,byteValue,"The byte value for the tag."
*,*,*,net.minecraft.src.nbt.NBTTagLong,*,field_740_a,longValue,"The long value for the tag."
*,*,*,net.minecraft.src.Path,*,field_744_a,pathPoints,"Contains the points in this path"
*,*,*,net.minecraft.src.block.BlockPressurePlate,*,field_664_a,triggerMobType,"The mob type that can trigger this pressure plate."
*,*,*,net.minecraft.src.Material,*,field_505_v,clay,"*"
*,*,*,net.minecraft.src.Block,*,field_638_aG,ladder,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9111_aO,prevSwingProgress,"*"
*,*,*,net.minecraft.src.Block,*,field_9035_bf,pumpkinLantern,"*"
*,*,*,net.minecraft.src.Block,*,field_559_bj,maxY,"maximum Y for the block bounds (local coordinates)"
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1048_f,socketInputStream,"The input stream connected to the socket."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1049_e,networkSocket,"The socket used by this network manager."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1046_h,isRunning,"Whether the network is currently operational."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1047_g,socketOutputStream,"The output stream connected to the socket."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1044_j,dataPackets,"Linked list of packets awaiting sending."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1045_i,readPackets,"Linked list of packets that have been read and are awaiting processing."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1042_l,netHandler,"A reference to the net.minecraft.src.networking.NetHandler object."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1043_k,chunkDataPackets,"Linked list of packets with chunk data that are awaiting sending."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1040_n,writeThread,"The thread used for writing."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1041_m,isServerTerminating,"Whether this server is currently terminating. If this is a client, this is always false."
*,*,*,net.minecraft.src.Block,*,field_598_B,waterStill,"*"
*,*,*,net.minecraft.src.Block,*,field_599_as,fire,"*"
*,*,*,net.minecraft.src.Block,*,field_596_C,waterMoving,"*"
*,*,*,net.minecraft.src.Block,*,field_597_at,mobSpawner,"*"
*,*,*,net.minecraft.src.Block,*,field_594_D,lavaStill,"*"
*,*,*,net.minecraft.src.Block,*,field_592_E,lavaMoving,"*"
*,*,*,net.minecraft.src.Block,*,field_593_av,crate,"*"
*,*,*,net.minecraft.src.Block,*,field_590_F,sand,"*"
*,*,*,net.minecraft.src.Block,*,field_591_aw,redstoneWire,"*"
*,*,*,net.minecraft.src.Block,*,field_4062_G,gravel,"*"
*,*,*,net.minecraft.src.Material,*,field_509_r,ice,"*"
*,*,*,ServerConfigurationManager,*,field_914_l,playerNBTManagerObj,"Reference to the PlayerNBTManager object."
*,*,*,net.minecraft.src.PathPoint,*,field_1013_d,hash,"A hash of the coordinates used to identify this point"
*,*,*,net.minecraft.src.Material,*,field_508_s,snow,"*"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_691_d,worldObj,"Reference to the net.minecraft.src.block.World object."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_690_e,data,"net.minecraft.src.world.chunk.Chunk data"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_693_b,blocks,"Byte array of blocks for the chunk."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_692_c,isChunkLoaded,"*"
*,*,*,net.minecraft.src.Block,*,field_4084_aE,signPost,"*"
*,*,*,net.minecraft.src.item.ItemRecord,*,field_261_a,recordName,"The name of the record."
*,*,*,net.minecraft.src.Block,*,field_4082_aJ,signWall,"*"
*,*,*,MinecraftServer,*,field_6034_e,worldMngr,"The server world manager."
*,*,*,MinecraftServer,*,field_6035_d,propertyManagerObj,"Reference to the PropertyManager object."
*,*,*,net.minecraft.src.Block,*,field_4064_A,bedrock,"*"
*,*,*,net.minecraft.src.block.World,*,field_789_A,scheduledTickTreeSet,"TreeSet of scheduled ticks which is used as a priority queue for the ticks"
*,*,*,net.minecraft.src.block.World,*,field_814_b,loadedTileEntityList,"*"
*,*,*,net.minecraft.src.Material,*,field_523_d,rock,"*"
*,*,*,net.minecraft.src.Material,*,field_522_e,iron,"*"
*,*,*,net.minecraft.src.Material,*,field_520_g,lava,"*"
*,*,*,net.minecraft.src.Material,*,field_526_a,air,"*"
*,*,*,net.minecraft.src.Material,*,field_525_b,ground,"*"
*,*,*,net.minecraft.src.Material,*,field_524_c,wood,"*"
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_112_c,zPosition,"net.minecraft.src.Block Z position."
*,*,*,net.minecraft.src.packet.Packet1Login,*,field_113_b,username,"The name of the user attempting to login."
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_110_e,ySize,"The Y size of the chunk."
*,*,*,net.minecraft.src.packet.Packet51MapChunk,*,field_111_d,xSize,"The X size of the chunk."
*,*,*,net.minecraft.src.packet.Packet29DestroyEntity,*,field_116_a,entityId,"ID of the entity to be destroyed on the client."
*,*,*,NetLoginHandler,*,field_8_b,netManager,"The underlying network manager for this login handler."
*,*,*,NetLoginHandler,*,field_9_a,logger,"The net.minecraft.client.Minecraft logger."
*,*,*,net.minecraft.src.block.World,*,field_788_B,scheduledTickSet,"Set of scheduled ticks (used for checking if a tick already exists)"
*,*,*,net.minecraft.src.packet.Packet5PlayerInventory,*,field_118_a,type,"The type of inventory being sent. -1 for main inventory. -2 for equipped armour. -3 for crafting slots."
*,*,*,net.minecraft.src.packet.Packet18ArmAnimation,*,field_119_b,animate,"*"
*,*,*,NetLoginHandler,*,field_3_g,username,"The username for this login."
*,*,*,NetLoginHandler,*,field_1_i,serverId,"The hex string that corresponds to the random number generated as a server ID. Used in online mode."
*,*,*,net.minecraft.src.NibbleArray,*,field_844_a,data,"Byte array of data stored in this holder. Possibly a light map or some chunk data. Data is accessed in 4-bit pieces."
*,*,*,net.minecraft.src.world.chunk.ChunkPosition,*,field_845_b,y,"*"
*,*,*,net.minecraft.src.world.chunk.ChunkPosition,*,field_846_a,x,"*"
*,*,*,net.minecraft.src.world.chunk.ChunkPosition,*,field_847_c,z,"*"
*,*,*,NetLoginHandler,*,field_9005_f,loginTimer,"While waiting to login, if this field ++'s to 600 it will kick you."
*,*,*,ThreadMonitorConnection,*,field_828_a,netManager,"This was actually an inner class of net.minecraft.src.networking.NetworkManager, so this field is the reference to 'this' net.minecraft.src.networking.NetworkManager."
*,*,*,net.minecraft.src.entity.EntityPlayer,*,field_409_aq,username,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.Pathfinder,*,field_942_d,pathOptions,"Selection of path points to add to the path"
*,*,*,net.minecraft.src.item.Item,*,field_4154_b,rand,"Random"
*,*,*,net.minecraft.src.networking.NetworkMasterThread,*,field_829_a,netManager,"Reference to the net.minecraft.src.networking.NetworkManager object."
*,*,*,net.minecraft.src.packet.Packet21PickupSpawn,*,field_129_a,entityId,"Unique entity ID."
*,*,*,net.minecraft.src.item.Item,*,field_239_aN,egg,"*"
*,*,*,net.minecraft.src.Block,*,field_553_bn,blockMaterial,"net.minecraft.src.Block material definition."
*,*,*,net.minecraft.src.item.Item,*,field_236_aQ,record13,"*"
*,*,*,net.minecraft.src.item.Item,*,field_234_aS,swiftedIndex,"net.minecraft.src.item.Item index + 256"
*,*,*,net.minecraft.src.item.Item,*,field_233_aT,maxStackSize,"Maximum size of the stack."
*,*,*,net.minecraft.src.item.Item,*,field_232_aU,maxDamage,"Maximum damage an item can handle."
*,*,*,net.minecraft.src.entity.Entity,*,field_9071_O,lastTickPosX,"*"
*,*,*,net.minecraft.src.item.Item,*,field_230_aW,bFull3D,"If true, render the object in full 3D, like weapons and tools."
*,*,*,net.minecraft.src.Material,*,field_4211_y,canBurn,"Bool defining if the block can burn or not."
*,*,*,net.minecraft.src.Material,*,field_4213_w,pumpkin,"*"
*,*,*,net.minecraft.src.Material,*,field_4214_u,cactus,"*"
*,*,*,net.minecraft.src.Material,*,field_4216_o,glass,"*"
*,*,*,net.minecraft.src.Material,*,field_4217_k,cloth,"*"
*,*,*,net.minecraft.src.Material,*,field_4218_h,leaves,"*"
*,*,*,net.minecraft.src.world.chunk.ChunkCoordIntPair,*,field_152_a,chunkXPos,"*"
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_930_e,sideHit,"Which side was hit. If its -1 then it went the full length of the ray trace."
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_931_d,blockZ,"z coordinate of the block ray traced against"
*,*,*,net.minecraft.src.datatype.MovingObjectPosition,*,field_932_c,blockY,"y coordinate of the block ray traced against"
*,*,*,net.minecraft.src.Block,*,field_627_aR,torchRedstoneActive,"*"
*,*,*,net.minecraft.src.Block,*,field_620_aY,reed,"*"
*,*,*,net.minecraft.src.Block,*,field_621_aX,blockClay,"*"
*,*,*,net.minecraft.src.noise.NoiseGeneratorPerlin,*,field_937_c,zCoord,"*"
*,*,*,PlayerManager,*,field_832_d,mcServer,"Reference to the MinecraftServer object."
*,*,*,net.minecraft.src.Block,*,field_628_aQ,torchRedstoneIdle,"*"
*,*,*,net.minecraft.src.Block,*,field_629_aP,oreRedstoneGlowing,"*"
*,*,*,net.minecraft.src.MCHashTable,*,field_837_d,growFactor,"The scale factor used to determine when to grow the table"
*,*,*,net.minecraft.src.MCHashTable,*,field_836_e,versionStamp,"A serial stamp used to mark changes"
*,*,*,GuiLogFormatter,*,field_894_a,outputHandler,"Reference to the GuiLogOutputHandler."
*,*,*,net.minecraft.src.packet.Packet52MultiBlockChange,*,field_49_f,size,"The size of the arrays."
*,*,*,net.minecraft.src.packet.Packet52MultiBlockChange,*,field_48_a,xPosition,"net.minecraft.src.world.chunk.Chunk X position."
*,*,*,net.minecraft.src.packet.Packet52MultiBlockChange,*,field_47_b,zPosition,"net.minecraft.src.world.chunk.Chunk Z position."
*,*,*,Packet59ComplexEntity,*,field_46_c,zPosition,"net.minecraft.src.entity.Entity Z position."
*,*,*,Packet59ComplexEntity,*,field_45_d,entityData,"The entity data. This is a compressed (GZipped) NBT file."
*,*,*,Packet59ComplexEntity,*,field_44_e,entityNBT,"An NBT representation of the entity."
*,*,*,Packet59ComplexEntity,*,field_43_a,xPosition,"net.minecraft.src.entity.Entity X position."
*,*,*,Packet59ComplexEntity,*,field_42_b,yPosition,"net.minecraft.src.entity.Entity Y position."
*,*,*,net.minecraft.src.packet.Packet255KickDisconnect,*,field_41_a,reason,"Displayed to the client when the connection terminates."
*,*,*,net.minecraft.src.packet.Packet,*,field_40_j,isChunkDataPacket,"Only true for net.minecraft.src.packet.Packet51MapChunk, net.minecraft.src.packet.Packet52MultiBlockChange, net.minecraft.src.packet.Packet53BlockChange and Packet59ComplexEntity. Used to separate them into a different send queue."
*,*,*,net.minecraft.src.entity.TileEntityMobSpawner,*,field_493_e,delay,"The stored delay before a new spawn."
*,*,*,net.minecraft.src.world.chunk.ChunkProviderLoadOrGenerate,*,field_719_g,worldObj,"Reference to the net.minecraft.src.block.World object."
*,*,*,net.minecraft.src.inventory.InventoryPlayer,*,field_497_f,player,"The player whose inventory this is."
*,*,*,net.minecraft.src.inventory.InventoryPlayer,*,field_496_a,mainInventory,"An array of 37 item stacks (but only filled with 36?) indicating the main player inventory (including the visible bar)."
*,*,*,net.minecraft.src.inventory.InventoryPlayer,*,field_495_b,armorInventory,"An array of 4 item stacks containing the currently worn armor pieces."
*,*,*,net.minecraft.src.entity.TileEntityChest,*,field_494_e,chestContents,"*"
*,*,*,net.minecraft.src.gen.MobSpawnerBase,*,field_4286_o,topBlock,"The block expected to be on the top of this biome"
*,*,*,net.minecraft.src.inventory.InventoryPlayer,*,field_499_d,currentItem,"The index of the currently held item (0-8)."
*,*,*,net.minecraft.src.inventory.InventoryPlayer,*,field_498_e,inventoryChanged,"Set true whenever the inventory changes. Nothing sets it false so you will have to write your own code to check it and reset the value."
*,*,*,net.minecraft.src.gen.MobSpawnerBase,*,field_4283_r,biomeMonsters,"*"
*,*,*,net.minecraft.src.gen.MobSpawnerBase,*,field_4282_s,biomeCreatures,"*"
*,*,*,net.minecraft.src.Block,*,field_639_aF,doorWood,"*"
*,*,*,net.minecraft.src.block.BlockSand,*,field_650_a,fallInstantly,"Do blocks fall instantly to where they stop or do they fall over time"
*,*,*,net.minecraft.src.block.BlockRedstoneWire,*,field_652_a,wiresProvidePower,"When false, power transmission methods do not look at other redstone wires. Used internally during updateCurrentStrength."
*,*,*,net.minecraft.src.entity.Entity,*,field_304_B,isDead,"*"
*,*,*,net.minecraft.src.Block,*,field_557_bk,maxZ,"maximum Z for the block bounds (local coordinates)"
*,*,*,net.minecraft.src.item.Item,*,field_4148_j,arrow,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4149_i,bow,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4140_u,shovelStone,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4141_t,swordStone,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4142_s,axeWood,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4143_r,pickaxeWood,"*"
*,*,*,net.minecraft.src.HashEntry,*,field_840_b,valueEntry,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4145_p,swordWood,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4146_o,swordSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4147_n,ingotGold,"*"
*,*,*,net.minecraft.src.PathPoint,*,field_1011_f,totalPathDistance,"The distance along the path to this point"
*,*,*,net.minecraft.src.PathPoint,*,field_1010_g,distanceToNext,"The linear distance to the next point"
*,*,*,net.minecraft.src.Block,*,field_4061_H,oreGold,"*"
*,*,*,net.minecraft.src.Block,*,field_4060_ay,blockDiamond,"*"
*,*,*,net.minecraft.src.PathPoint,*,field_1015_b,yCoord,"The y coordinate of this point"
*,*,*,net.minecraft.src.PathPoint,*,field_1014_c,zCoord,"The z coordinate of this point"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1017_b,yCoord,"Y position this tick is occuring at"
*,*,*,net.minecraft.src.PathPoint,*,field_1016_a,xCoord,"The x coordinate of this point"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1019_g,tickEntryID,"The id of the tick entry"
*,*,*,net.minecraft.src.NextTickListEntry,*,field_1018_a,xCoord,"X position this tick is occuring at"
*,*,*,net.minecraft.src.Block,*,field_4069_ah,mushroomRed,"Was mushroomFlyAgaric"
*,*,*,net.minecraft.src.Block,*,field_4068_ai,blockGold,"*"
*,*,*,net.minecraft.src.HashEntry,*,field_841_a,hashEntry,"*"
*,*,*,net.minecraft.src.packet.Packet3Chat,*,field_150_a,message,"The message being sent."
*,*,*,net.minecraft.src.block.BlockLeavesBase,*,field_6088_a,graphicsLevel,"Used to determine how to display leaves based on the graphics level. May also be used in rendering for transparency, not sure."
*,*,*,net.minecraft.src.entity.EntitySheep,*,field_398_a,sheared,"Set to true if this sheep has been sheared, false otherwise."
*,*,*,net.minecraft.src.entity.EntityCow,*,field_399_a,unusedBoolean,"Currently unused."
*,*,*,net.minecraft.src.entity.EntityPig,*,field_397_a,rideable,"Set to true if this pig has a saddle, false otherwise."
*,*,*,net.minecraft.src.block.BlockLeaves,*,field_4088_b,baseIndexInPNG,"The base index in terrain.png corresponding to the fancy version of the leaf texture. This is stored so we can switch the displayed version between fancy and fast graphics (fast is this index + 1)."
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9128_br,isJumping,"*"
*,*,*,net.minecraft.src.Block,*,field_9044_ay,workbench,"*"
*,*,*,net.minecraft.src.Block,*,field_9045_at,stairCompactPlanks,"*"
*,*,*,net.minecraft.src.Block,*,field_9043_L,sponge,"*"
*,*,*,net.minecraft.src.world.WorldProvider,*,field_4302_a,worldObj,"*"
*,*,*,net.minecraft.src.Block,*,field_6065_bd,lightStone,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9124_aB,prevRenderYawOffset,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9127_bs,defaultPitch,"*"
*,*,*,net.minecraft.src.nbt.NBTTagInt,*,field_742_a,intValue,"The integer value for the tag."
*,*,*,net.minecraft.src.item.ItemFood,*,field_275_a,healAmount,"The amount this food item heals the player."
*,*,*,net.minecraft.src.entity.TileEntity,*,field_479_a,worldObj,"The reference to the world."
*,*,*,net.minecraft.src.entity.TileEntity,*,field_478_b,xCoord,"The x coordinate of the tile entity."
*,*,*,net.minecraft.src.Block,*,field_573_bc,blockID,"ID of the block."
*,*,*,net.minecraft.src.Block,*,field_575_bb,blockIndexInTexture,"The index of the texture to be displayed for this block. May vary based on graphics settings. Mostly seems to come from terrain.png, and the index is 0-based (grass is 0)."
*,*,*,net.minecraft.src.entity.EntityMinecart,*,field_470_ai,cargoItems,"Array of item stacks stored in minecart (for storage minecarts)."
*,*,*,net.minecraft.src.item.Item,*,field_216_an,flint,"*"
*,*,*,net.minecraft.src.entity.EntityMinecart,*,field_476_ae,minecartType,"The type of minecart, 2 for powered, 1 for storage."
*,*,*,net.minecraft.src.networking.NetworkWriterThread,*,field_826_a,netManager,"Reference to the net.minecraft.src.networking.NetworkManager object."
*,*,*,NetworkListenThread,*,field_978_e,networkAcceptThread,"*"
*,*,*,NetworkListenThread,*,field_979_d,serverSocket,"*"
*,*,*,NetworkListenThread,*,field_974_a,logger,"Reference to the logger."
*,*,*,net.minecraft.src.AxisAlignedBB,*,field_970_c,minZ,"*"
*,*,*,ThreadLoginVerifier,*,field_972_a,loginPacket,"The login packet to be verified."
*,*,*,net.minecraft.src.networking.NetworkReaderThread,*,field_827_a,netManager,"Reference to the net.minecraft.src.networking.NetworkManager object."
*,*,*,MinecraftServer,*,field_6033_f,configManager,"the server config manager for this server"
*,*,*,net.minecraft.src.item.Item,*,field_4188_ab,helmetSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_199_ax,minecartEmpty,"*"
*,*,*,net.minecraft.src.entity.Entity,*,field_9079_ae,isImmuneToFire,"*"
*,*,*,net.minecraft.src.MinecartTrackLogic,*,field_887_b,worldObj,"Reference to the net.minecraft.src.block.World object."
*,*,*,net.minecraft.src.world.WorldGenLiquids,*,field_4249_a,liquidBlockId,"The ID of the liquid block used in this liquid generator."
*,*,*,net.minecraft.src.Block,*,field_9023_j,soundGlassFootstep,"*"
*,*,*,MinecraftServer,*,field_6038_a,logger,"The logging system."
*,*,*,net.minecraft.src.world.WorldGenBigTree,*,field_758_c,worldObj,"Reference to the net.minecraft.src.block.World object."
*,*,*,net.minecraft.src.Block,*,field_542_n,blocksList,"List of ly/ff (BlockType) containing the already registered blocks."
*,*,*,net.minecraft.src.PathPoint,*,field_1012_e,index,"The index of this point in its assigned path"
*,*,*,ServerConfigurationManager,*,field_919_g,bannedIPs,"A set containing the banned IPs."
*,*,*,net.minecraft.src.item.Item,*,field_4184_af,helmetDiamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4185_ae,bootsSteel,"*"
*,*,*,net.minecraft.src.Block,*,field_4067_aj,blockSteel,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4180_aj,helmetGold,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4181_ai,bootsDiamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4182_ah,legsDiamond,"*"
*,*,*,net.minecraft.src.item.Item,*,field_4183_ag,plateDiamond,"*"
*,*,*,net.minecraft.src.packet.Packet1Login,*,field_4027_c,password,"Used to login to password-protected servers."
*,*,*,net.minecraft.src.datatype.Vec3D,*,field_1054_b,yCoord,"Y coordinate of net.minecraft.src.datatype.Vec3D"
*,*,*,net.minecraft.src.datatype.Vec3D,*,field_1057_d,vectorList,"ArrayList of all created vectors"
*,*,*,net.minecraft.src.packet.Packet1Login,*,field_4024_a,protocolVersion,"The protocol version in use. Current version is 2."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1051_c,numWriteThreads,"The number of write threads spawned. Not really used on client side."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1050_d,sendQueueLock,"The object used for synchronization on the send queue."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1053_a,threadSyncObject,"Synchronization object used for read and write threads."
*,*,*,net.minecraft.src.networking.NetworkManager,*,field_1052_b,numReadThreads,"The number of read threads spawned. Not really used on client side."
*,*,*,net.minecraft.src.entity.Entity,*,field_9088_y,prevRotationPitch,"*"
*,*,*,net.minecraft.src.Block,*,field_625_aT,snow,"*"
*,*,*,net.minecraft.src.Block,*,field_607_al,stairSingle,"*"
*,*,*,net.minecraft.src.packet.Packet,*,field_38_b,packetClassToIdMap,"Maps packet class to packet id"
*,*,*,net.minecraft.src.packet.Packet,*,field_39_a,packetIdToClassMap,"Maps packet id to packet class"
*,*,*,net.minecraft.src.world.chunk.ChunkProviderLoadOrGenerate,*,field_720_f,chunks,"An array of 1024 chunks."
*,*,*,net.minecraft.src.Block,*,field_571_bd,blockHardness,"Indicates how many hits it takes to break a block."
*,*,*,ServerConfigurationManager,*,field_917_i,bannedPlayersFile,"The file that contains the banned players."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_687_h,heightMap,"Byte array containing height map for the chunk."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_684_k,zPosition,"The z coordinate of the chunk."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_685_j,xPosition,"The x coordinate of the chunk."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_682_m,entities,"List of lists of the entities in the chunk. It is 8 lists partitioned along the Y axis."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_683_l,chunkTileEntityMap,"*"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_680_o,isModified,"Set to true if the chunk has been modified and needs to be updated internally."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_681_n,isTerrainPopulated,"Boolean value indicating if the terrain is populated."
*,*,*,net.minecraft.src.item.Item,*,field_4189_aa,bootsChain,"*"
*,*,*,net.minecraft.src.entity.EntityLiving,*,field_9119_aG,skinPath,"the path for the skin of this entityLiving"
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_688_g,blocklightMap,"Light map for blocks. See class le (client) or eo (server)."
*,*,*,net.minecraft.src.world.chunk.Chunk,*,field_689_f,skylightMap,"Light map for sky. See class le (client) or eo (server)."
*,*,*,MinecraftServer,*,field_6023_p,commands,"A list containing all the commands entered."
*,*,*,net.minecraft.src.item.Item,*,field_242_aK,slimeBall,"*"
*,*,*,net.minecraft.src.Block,*,field_4052_bb,pumpkin,"A pumpkin"
*,*,*,net.minecraft.src.Block,*,field_4050_bc,bloodStone,"*"
*,*,*,net.minecraft.src.Block,*,field_4056_N,glass,"*"
*,*,*,ConsoleLogManager,*,field_933_a,logger,"Reference to the logger."
*,*,*,PlayerNBTManager,*,field_1002_b,worldFile,"The world folder where all the world data is stored."
*,*,*,net.minecraft.src.Block,*,field_538_r,lightOpacity,"How much light is subtracted for going through this block"
*,*,*,net.minecraft.src.Block,*,field_539_q,isBlockContainer,"Can this block be type casted to a net.minecraft.src.block.BlockContainer (list indexed on blockIDs)"
*,*,*,PlayerNBTManager,*,field_1003_a,logger,"Reference to the logger."
*,*,*,net.minecraft.src.Block,*,field_534_v,grass,"*"
*,*,*,net.minecraft.src.Block,*,field_535_u,stone,"*"
*,*,*,net.minecraft.src.Block,*,field_536_t,lightValue,"Amount of light emitted"
*,*,*,net.minecraft.src.Block,*,field_537_s,unusedBooleanArray,"*"
*,*,*,net.minecraft.src.Block,*,field_531_y,planks,"*"
*,*,*,net.minecraft.src.Block,*,field_532_x,cobblestone,"*"
